4.000000000000000000e+01,-6.763155781663954258e-02,8.472000017762184587e-01,2.536891909857791859e-03,4.287598817256621205e-04,8.209999799728393555e-01,9.179999828338623047e-01,1.000000000000000000e+00
7.000000000000000000e+01,5.606869680341333151e-01,9.482857150690896519e-01,7.772503731327906271e-03,1.778986221978776788e-02,7.839999794960021973e-01,1.286000013351440430e+00,0.000000000000000000e+00
1.500000000000000000e+01,2.068215097766369581e+00,1.600200009346008256e+00,3.553869842452440789e-04,3.046560371501149094e-03,1.559000015258789062e+00,1.748000025749206543e+00,0.000000000000000000e+00
1.400000000000000000e+02,-1.629701226251199841e+00,3.031292857442583255e+00,3.109477457242205631e-02,2.067377884463790852e-03,2.979000091552734375e+00,3.154999971389770508e+00,0.000000000000000000e+00
2.100000000000000000e+01,-1.273674839331458086e+00,2.806809504826863755e+00,7.377992663691960431e-04,2.258344841267884585e-03,2.740000009536743164e+00,2.927000045776367188e+00,0.000000000000000000e+00
1.200000000000000000e+01,-1.189005593536421657e+00,2.148166656494140625e+00,2.268765122637048852e-04,1.421139591646654711e-03,2.086999893188476562e+00,2.194000005722045898e+00,0.000000000000000000e+00
2.100000000000000000e+01,-1.112647439353168011e+00,1.809952389626275915e+00,6.980815761960150814e-04,2.065284411567421766e-03,1.726999998092651367e+00,1.873000025749206543e+00,0.000000000000000000e+00
1.810000000000000000e+02,-6.632251604460179806e-01,1.155182322085891666e+00,5.197534644586693231e-02,6.081744293749099389e-02,8.220000267028808594e-01,1.899999976158142090e+00,0.000000000000000000e+00
8.000000000000000000e+00,-2.508911278564482927e-01,5.142999887466430664e+00,9.995258931897490736e-05,4.152510795734087878e-04,5.099999904632568359e+00,5.165999889373779297e+00,0.000000000000000000e+00
8.000000000000000000e+00,-1.810779583174735308e-01,1.149249985814094543e+00,9.995258931897490736e-05,1.686874181634490100e-04,1.126999974250793457e+00,1.171000003814697266e+00,0.000000000000000000e+00
7.000000000000000000e+00,9.162973519414663315e-02,4.643714223589215706e+00,7.615435376683802465e-05,3.610623497646586895e-04,4.605999946594238281e+00,4.664999961853027344e+00,0.000000000000000000e+00
3.600000000000000000e+01,1.913317127851769328e+00,3.803361124462551590e+00,2.054581002667817992e-03,4.369232279840866429e-03,3.684000015258789062e+00,3.914000034332275391e+00,0.000000000000000000e+00
6.000000000000000000e+00,1.679878893774002790e-01,3.038166681925455581e+00,5.552921628831939072e-05,6.638030562966276520e-04,2.989000082015991211e+00,3.076999902725219727e+00,0.000000000000000000e+00
2.200000000000000000e+01,2.334377358201891184e-01,2.787090919234536113e+00,7.663031847788076773e-04,2.947190577508075355e-04,2.755000114440917969e+00,2.815000057220458984e+00,0.000000000000000000e+00
2.700000000000000000e+01,3.490657978691160679e-01,1.594148145781622894e+00,1.155007698797043229e-03,2.295456874513683923e-02,1.368000030517578125e+00,1.901999950408935547e+00,0.000000000000000000e+00
8.000000000000000000e+00,7.613998304586857557e-01,1.198125019669532776e+00,9.995258931897490736e-05,5.638581460425395875e-04,1.169000029563903809e+00,1.238999962806701660e+00,0.000000000000000000e+00
1.490000000000000000e+02,1.108284016605466604e+00,1.381932889055085711e+00,3.522138861716258423e-02,2.024034559967977098e-02,1.215000033378601074e+00,1.921000003814697266e+00,0.000000000000000000e+00
1.000000000000000000e+01,1.503164756810292602e+00,3.272600007057190119e+00,1.570683546441033987e-04,2.222394273422878021e-04,3.233000040054321289e+00,3.290999889373779297e+00,0.000000000000000000e+00
6.700000000000000000e+01,1.675516019109636545e+00,3.605149258428545167e+00,7.120432077199355739e-03,1.316783735460974863e-03,3.548000097274780273e+00,3.680000066757202148e+00,0.000000000000000000e+00
2.200000000000000000e+01,-2.018036981811746955e+00,3.280136335979808582e+00,7.663031847788076773e-04,2.262846037397744838e-03,3.190999984741210938e+00,3.355000019073486328e+00,0.000000000000000000e+00
