38,0.2552543513,0.7592631578,0.0022893903,0.0015075099,0.7279999852,0.8980000019,1
22,0.3861540442,0.9617727291,0.0007663032,0.0003753572,0.9210000038,1.0099999905,1
6,0.8879362002,1.7779999574,5.55292162883194E-05,0.0005396665,1.7339999676,1.7999999523,0
342,-0.9970193773,0.615005848,0.185567535,0.0062139823,0.5320000052,0.9350000024,0
8,2.0834867286,2.0372500122,9.99525893189749E-05,3.18741047689031E-06,2.0350000858,2.0399999619,0
263,1.4748031567,0.4679847912,0.1097384238,0.0117155208,0.3529999852,0.7990000248,0
9,0.855211277,1.5926666657,0.0001269239,0.0011542228,1.5590000153,1.6610000134,0
35,0.7548548458,2.6811142717,0.001941936,0.0216798133,2.5539999008,3.0729999542,0
6,0.64795343,3.4863333305,5.55292162883194E-05,0.0056842251,3.3729999065,3.5969998837,0
27,0.5105087524,4.8474444813,0.0011550077,0.0004271365,4.8070001602,4.8800001144,0
93,-0.0392699577,1.9634516175,0.0137204761,0.0112424416,1.8150000572,2.1760001183,0
64,-1.9045905813,1.607796872,0.0064969183,0.0038260998,1.4680000544,1.7269999981,0
