6.300000000000000000e+01,1.149700508039030733e-01,3.391063485826764978e+00,2.024401266354956264e-01,1.588347847356176734e+00,8.379999995231628418e-01,5.401999950408935547e+00,0.000000000000000000e+00
2.390000000000000000e+02,-1.579523010645061731e+00,9.995146461111731329e-01,9.062368098253723026e-02,2.573491982508416959e-02,7.739999890327453613e-01,1.223999977111816406e+00,0.000000000000000000e+00
1.200000000000000000e+01,-1.031925962073728442e+00,1.058166672786076790e+00,2.268765122637048852e-04,2.434721187764863704e-04,1.019000053405761719e+00,1.077999949455261230e+00,0.000000000000000000e+00
6.200000000000000000e+01,-8.661196844186633825e-01,1.322129018845096704e+00,6.097107948457469728e-03,2.326369775280780552e-03,1.243000030517578125e+00,1.398000001907348633e+00,0.000000000000000000e+00
6.700000000000000000e+01,-5.759586985222995281e-01,1.688164180784083035e+00,7.120432077199355739e-03,2.100673462384352111e-02,1.514000058174133301e+00,1.937000036239624023e+00,0.000000000000000000e+00
4.700000000000000000e+01,-3.141593127511441708e-01,6.432978751811575524e-01,3.503100273274549134e-03,5.095707446684567691e-04,6.209999918937683105e-01,7.229999899864196777e-01,1.000000000000000000e+00
7.000000000000000000e+00,-8.290318865329027176e-02,4.342714241572788403e+00,7.615435376683802465e-05,1.856316294852520220e-04,4.314000129699707031e+00,4.361999988555908203e+00,0.000000000000000000e+00
7.000000000000000000e+00,-4.799660388380289078e-02,4.946285724639892578e+00,7.615435376683802465e-05,1.527726127668366956e-04,4.918000221252441406e+00,4.956999778747558594e+00,0.000000000000000000e+00
4.000000000000000000e+01,5.890481197275221348e-02,7.920750021934509499e-01,2.536891909857791859e-03,8.025694775966130210e-04,7.620000243186950684e-01,8.960000276565551758e-01,1.000000000000000000e+00
2.000000000000000000e+01,1.898045048583298922e-01,5.001249957084655584e+00,6.330330656868411341e-04,3.716886715955069727e-04,4.962999820709228516e+00,5.031000137329101562e+00,0.000000000000000000e+00
2.700000000000000000e+01,3.535907255244200020e-01,3.211518526077270508e+00,1.174020171205225139e-03,2.290100982282570596e-03,3.153000116348266602e+00,3.348000049591064453e+00,0.000000000000000000e+00
3.500000000000000000e+01,4.930554600432515144e-01,5.499514266422816711e+00,1.941936021054369412e-03,9.629393925231627405e-03,5.337999820709228516e+00,5.659999847412109375e+00,0.000000000000000000e+00
8.000000000000000000e+00,5.999568758998066187e-01,4.540999948978424072e+00,9.995258931897490736e-05,5.740502926837365294e-03,4.416999816894531250e+00,4.644000053405761719e+00,0.000000000000000000e+00
1.100000000000000000e+01,6.414084453135728836e-01,4.237636306069114234e+00,1.903858844170950616e-04,3.405869969784429581e-03,4.143000125885009766e+00,4.342999935150146484e+00,0.000000000000000000e+00
1.700000000000000000e+01,7.286749072372913361e-01,6.074705895255593235e-01,4.569261226010280395e-04,8.301314098763763402e-04,5.509999990463256836e-01,6.859999895095825195e-01,0.000000000000000000e+00
5.000000000000000000e+01,8.748462309595197439e-01,3.693899993896484268e+00,3.964786042986005905e-03,6.031832322876708175e-02,3.355999946594238281e+00,4.171999931335449219e+00,0.000000000000000000e+00
6.000000000000000000e+00,1.014472570037469268e+00,5.787000020345051787e+00,5.552921628831939072e-05,4.203305765915703427e-04,5.756000041961669922e+00,5.810999870300292969e+00,0.000000000000000000e+00
2.100000000000000000e+01,1.073377431835979223e+00,2.769809541248140050e+00,6.980815761960150814e-04,1.241967798538653328e-02,2.627000093460083008e+00,2.970000028610229492e+00,0.000000000000000000e+00
1.300000000000000000e+01,1.147553924471139908e+00,1.115000000366797916e+00,2.665402381839330321e-04,5.471999052049212990e-03,1.014999985694885254e+00,1.231999993324279785e+00,0.000000000000000000e+00
9.000000000000000000e+00,1.195550478529185057e+00,2.921000003814697266e+00,1.269239229447300321e-04,2.320014436539471201e-04,2.892999887466430664e+00,2.940000057220458984e+00,0.000000000000000000e+00
2.020000000000000000e+02,1.660244388272985816e+00,1.951702971269588582e+00,6.473596034892270534e-02,4.140120069096498226e-03,1.876999974250793457e+00,2.125000000000000000e+00,0.000000000000000000e+00
