38,0.5788292062,0.8379736825,0.0024061532,0.0004492364,0.8169999719,0.90200001,1
50,0.7832164459,0.7147199988,0.003964786,0.0002844815,0.6890000105,0.7549999952,1
29,-0.370882513,1.2502413824,0.0013327012,0.0178647343,1.0199999809,1.5329999924,0
110,1.8609572507,1.1201818206,0.0191956568,0.0071962219,0.9950000048,1.2860000134,0
14,-0.5650503908,2.9048571757,0.0003093771,0.0006525496,2.8770000935,2.9769999981,0
9,-1.8195057809,3.1808888912,0.0001269239,0.0010249862,3.1240000725,3.2239999771,0
50,-1.6864244265,3.2646199846,0.003964786,0.0147299923,3.0850000381,3.5299999714,0
9,-1.5577063952,3.652222236,0.0001269239,0.0010806185,3.6059999466,3.6960000992,0
23,-1.4529866409,3.7025217388,0.0008376979,0.0246321607,3.4649999142,3.9679999352,0
8,-1.3853551329,1.7032499909,9.99525893189749E-05,0.0012569377,1.6640000343,1.7760000229,0
12,-1.3417219019,3.821333309,0.0002268765,0.0016218885,3.746999979,3.8819999695,0
19,-1.2435471322,3.6053684009,0.0005711577,0.0024618121,3.5039999485,3.6719999313,0
131,-0.8857546384,3.27042748,0.0272251815,0.0063160459,3.1949999332,3.4679999352,0
7,-0.4799655904,1.8974285637,7.6154353766838E-05,0.0014859595,1.8619999886,1.9769999981,0
6,-0.5126905136,2.2674999634,5.55292162883194E-05,0.0005162494,2.242000103,2.2939999104,0
6,1.5715234853,1.0904999773,0.000478609,0.0003459168,1.0629999638,1.1130000353,0
160,0.0414515196,1.1220874988,0.0406140688,0.0581337553,0.8399999738,1.7549999952,0
8,0.4777838292,5.0248750448,9.99525893189749E-05,0.0001416093,5.0040001869,5.0380001068,0
18,0.9839293084,2.495944447,0.0005124553,8.47186376363649E-05,2.4809999466,2.510999918,0
20,1.0799224165,1.3323500037,0.0006330331,0.0138576269,1.128000021,1.5599999428,0
91,1.3264501714,0.6126263725,0.013136626,0.0145474202,0.4799999893,0.9089999795,0
10,1.5878132249,0.8707999945,0.0003215618,0.0001359601,0.8550000191,0.8980000019,0
59,-1.9722220893,2.5507627099,0.0055211906,0.0049210969,2.4530000687,2.7309999466,0
