6.600000000000000000e+01,-1.022736987621156585e-01,8.231363630656040042e-01,7.554355424095902070e-03,1.646572276795510784e-03,7.710000276565551758e-01,9.219999909400939941e-01,1.000000000000000000e+00
1.130000000000000000e+02,-1.234820486046373844e+00,6.335752210785857708e-01,2.025705810197891976e-02,4.500580055918862107e-03,5.400000214576721191e-01,8.169999718666076660e-01,0.000000000000000000e+00
2.500000000000000000e+02,1.555524633964523673e+00,1.250172000885009682e+00,9.915772825153350289e-02,8.136581926439036966e-03,1.054000020027160645e+00,1.549000024795532227e+00,0.000000000000000000e+00
1.100000000000000000e+01,9.861109699122607708e-01,1.398272720250216317e+00,1.903858844170950616e-04,1.576523365002678232e-04,1.366000056266784668e+00,1.412999987602233887e+00,0.000000000000000000e+00
3.900000000000000000e+01,8.726645694114267826e-01,1.246179488989022976e+00,2.411554535949871070e-03,2.344249305623335305e-03,1.126999974250793457e+00,1.307999968528747559e+00,0.000000000000000000e+00
4.300000000000000000e+01,6.825048605218356768e-01,1.398674410442973359e+00,3.215513591188585204e-03,9.292590168813473495e-03,1.207999944686889648e+00,1.503999948501586914e+00,0.000000000000000000e+00
3.600000000000000000e+01,5.083270908799022436e-01,1.321694446934594147e+00,2.054581002667817992e-03,7.228490522359308328e-03,1.195999979972839355e+00,1.470000028610229492e+00,0.000000000000000000e+00
8.300000000000000000e+01,2.487093666568398476e-01,1.714301205543150353e+00,1.092814976554125697e-02,5.438331308646885201e-03,1.601999998092651367e+00,1.850000023841857910e+00,0.000000000000000000e+00
6.000000000000000000e+00,-2.727077433373779058e-01,2.415999968846639145e+00,5.552921628831939072e-05,1.849336418154557890e-03,2.378999948501586914e+00,2.499000072479248047e+00,0.000000000000000000e+00
7.300000000000000000e+01,-4.494223287329077721e-01,2.676356171908444104e+00,8.453133268119021604e-03,5.304200023102587352e-04,2.641000032424926758e+00,2.727999925613403320e+00,0.000000000000000000e+00
2.900000000000000000e+01,-7.199483606964349747e-01,2.704620665517346811e+00,1.332701190919665431e-03,4.400288473432383495e-04,2.671000003814697266e+00,2.746999979019165039e+00,0.000000000000000000e+00
1.400000000000000000e+01,-8.137598072644323111e-01,6.708571399961199555e-01,3.093770621777794209e-04,3.272266007618214456e-03,5.929999947547912598e-01,7.570000290870666504e-01,0.000000000000000000e+00
1.600000000000000000e+01,-8.792096537072211504e-01,2.828749969601631165e+00,4.045700043863269518e-04,3.313126414477007842e-04,2.799000024795532227e+00,2.857000112533569336e+00,0.000000000000000000e+00
1.100000000000000000e+01,-9.642944540828466415e-01,2.928909063339233398e+00,1.903858844170950616e-04,8.257184476964208675e-04,2.875999927520751953e+00,2.960000038146972656e+00,0.000000000000000000e+00
1.050000000000000000e+02,-1.732239319011569023e+00,1.805171430678594646e+00,1.749011658178379475e-02,7.982447255676592898e-03,1.692999958992004395e+00,1.998000025749206543e+00,0.000000000000000000e+00
2.600000000000000000e+01,-2.044216920388862491e+00,2.456576925057631478e+00,1.070920599846159667e-03,1.727055996533018612e-04,2.401999950408935547e+00,2.476999998092651367e+00,0.000000000000000000e+00
