60,-0.0725766573,2.561983334,0.6548829979,1.0857050502,0.7779999971,4.8359999657,0
107,-1.867502335,2.3027102836,0.0181628134,0.1634641864,1.8650000095,3.2620000839,0
13,-1.6057029492,2.204384602,0.0002665402,0.002277313,2.1370000839,2.2990000248,0
63,-1.4311700254,3.4536031806,0.0062954266,0.0058037332,3.3139998913,3.5999999046,0
12,-1.2675454093,1.1199166576,0.0002268765,0.0003477433,1.1019999981,1.1740000248,0
8,-1.2020955628,3.1996249855,9.99525893189749E-05,0.0002309832,3.1670000553,3.2149999142,0
6,-1.162825655,1.5996666551,5.55292162883194E-05,0.0004032214,1.5779999495,1.6339999437,0
6,-1.1366457164,1.7894999981,5.55292162883194E-05,0.0002802495,1.756000042,1.8059999943,0
13,-1.0908308239,2.1803076817,0.0002665402,0.0010959063,2.125,2.2400000095,0
28,-1.0013827004,2.4729285751,0.0012422679,0.0001023524,2.4449999332,2.492000103,0
9,-0.9075712538,1.190555546,0.0001269239,0.0008026919,1.1690000296,1.2580000162,0
10,-0.8573930382,2.482799983,0.0001570684,0.0013983614,2.4409999847,2.5780000687,0
16,-0.800669838,2.7111249864,0.00040457,7.18596797630866E-05,2.6940000057,2.7290000916,0
8,-0.7352199915,2.18462497,9.99525893189749E-05,0.0003349834,2.1480000019,2.2119998932,0
21,-0.6632251604,1.6223809549,0.0006980816,0.0370191894,1.3300000429,1.9789999723,0
98,-0.3992441131,0.9764285702,0.0152356304,0.0046469593,0.8759999871,1.1339999437,0
46,-0.076358204,0.6397826114,0.0033555512,0.0005452572,0.6169999838,0.7310000062,1
27,0.1221729969,3.9537036772,0.0011550077,0.0069833893,3.7999999523,4.0929999352,0
42,0.2988875823,0.770738095,0.002797086,0.0009954791,0.7419999838,0.84799999,1
28,0.4516038906,3.4700357148,0.0012422679,0.0008772495,3.4079999924,3.5150001049,0
22,0.6086835221,3.0174999887,0.0007663032,0.001188249,2.9769999981,3.0820000172,0
12,0.7134032764,2.9777500232,0.0002268765,0.0002491884,2.9700000286,3.0280001163,0
8,0.7608544151,1.0715000182,0.0001186937,0.0080820005,0.9340000153,1.2130000591,0
6,0.7963064152,0.7713333368,5.55292162883194E-05,0.0002438888,0.7400000095,0.7850000262,0
270,1.3984450025,0.6224851861,0.1156578382,0.0463217765,0.4029999971,1.3380000591,0
8,2.0136735591,4.6772500277,9.99525893189749E-05,0.0001854371,4.6550002098,4.7030000687,0
16,2.0660334362,4.6318750083,0.00040457,0.0012503592,4.5679998398,4.6880002022,0
