81,0.719948261,4.9281850744,1.1863607283,143.1427525024,0.7580000162,65.5329971313,0
48,-1.9962203663,2.4720000178,0.0036538224,0.0007124585,2.4240000248,2.5299999714,0
10,-1.8565940273,1.018599999,0.0001570684,0.0001708395,0.9980000257,1.0410000086,0
18,-1.7867808577,1.9125000106,0.0005124553,0.0009940271,1.8619999886,1.9880000353,0
349,-0.9686577772,0.4473753572,0.1932416727,0.005550945,0.3810000122,0.7450000048,0
6,-0.1941679276,5.217666626,5.55292162883194E-05,0.0004755534,5.1849999428,5.2449998856,0
26,-0.119991435,3.3383076741,0.0010709206,0.0095445229,3.2339999676,3.5859999657,0
23,0.0043632733,1.901434774,0.0008376979,0.0039479842,1.7610000372,2.0090000629,0
42,0.1592612432,0.7825000002,0.002797086,0.0007704882,0.7509999871,0.875,1
13,0.2923425976,1.4725384529,0.0002665402,0.0004990175,1.4279999733,1.4950000048,0
37,0.4101523212,0.7731351385,0.0021703991,0.0003530899,0.7570000291,0.8550000191,1
26,0.560686968,1.3627692278,0.0010709206,0.0053355626,1.2619999647,1.5449999571,0
32,0.7526731843,5.8117499799,0.0016230397,0.0002158133,5.7829999924,5.8400001526,0
51,0.946841062,4.3715294202,0.0041250275,0.002357111,4.3049998283,4.4580001831,0
9,1.1344639552,3.3681111071,0.0001269239,0.0125558789,3.1830000877,3.5230000019,0
62,1.2893619251,2.4617419435,0.0060971079,0.0794136217,2.1919999123,3.1199998856,0
17,1.4617131874,2.4491176184,0.0004569261,0.0009016326,2.4059998989,2.4979999065,0
12,1.5293446954,1.2454999983,0.0002268765,0.0003944167,1.2209999561,1.2960000038,0
9,1.5969762034,1.3687777652,0.0001269239,0.000854617,1.3459999561,1.4309999943,0
26,1.6733343576,3.6350769171,0.0010709206,0.0030396114,3.5499999523,3.7260000706,0
7,1.7584191579,1.6235714299,7.6154353766838E-05,0.0009182452,1.5930000544,1.6740000248,0
9,1.7976890658,3.437555578,0.0001269239,0.0007515805,3.4010000229,3.4820001125,0
8,1.8435039583,1.0731250048,9.99525893189749E-05,4.73592600833683E-05,1.0640000105,1.0829999447,0
8,1.8871371893,3.2373749614,9.99525893189749E-05,0.0003894851,3.2019999027,3.2630000114,0
12,1.9427695588,2.1087500056,0.0004351111,0.0007115219,2.0620000362,2.1510000229,0
7,1.9940386051,1.3928571599,7.6154353766838E-05,0.0004706942,1.3730000257,1.4270000458,0
15,2.0682150978,0.5726666649,0.000355387,0.0002083556,0.5619999766,0.6200000048,0
