86,-0.4737250237,28.4677895349,1.7455749158,944.8792898238,0.7009999752,65.5329971313,0
24,-2.0485802435,1.9791666667,0.0009122657,0.0004362225,1.9349999428,2.006000042,0
12,-1.9700404278,2.0997500221,0.0002268765,0.0008758554,2.0520000458,2.1630001068,0
79,-1.6187929185,1.6153164589,0.009900066,0.0036824439,1.4850000143,1.7300000191,0
17,-1.4049900868,1.2610588214,0.0004569261,0.0005666433,1.2130000591,1.3029999733,0
12,-1.3417219019,0.8547500124,0.0002268765,0.0001958541,0.8410000205,0.8970000148,0
41,-1.2217305168,1.2517804867,0.0026654024,0.0026035366,1.1920000315,1.3789999485,0
22,-1.0799225161,1.4560454542,0.0007663032,0.0008095891,1.3819999695,1.4769999981,0
181,-0.6326818988,0.9739779017,0.0519753464,0.0185926068,0.7990000248,1.2860000134,0
22,-0.1810779583,2.4809545279,0.0007663032,0.0017485891,2.4089999199,2.5490000248,0
33,-0.052359927,0.8657272675,0.0017261654,0.0005815922,0.8410000205,0.9399999976,1
24,0.0763581044,1.1436666648,0.0009122657,0.0010728883,1.1139999628,1.2539999485,1
27,0.2792526283,6.6207777306,0.0011550077,0.0005753595,6.5869998932,6.6570000648,0
43,0.4406955829,5.1320232569,0.0029319426,0.0005400226,5.0999999046,5.1900000572,0
216,1.0275625393,0.4406157417,0.0740204453,0.0151619224,0.3190000057,0.9670000076,0
35,1.6013395265,1.7019999913,0.001941936,0.0120526307,1.6009999514,1.881000042,0
8,1.7038776192,1.1309999973,9.99525893189749E-05,0.0005612496,1.1069999933,1.1779999733,0
16,1.7736907888,1.9624999836,0.00040457,0.0012091245,1.878000021,2.0009999275,0
42,1.9045904817,1.7712619078,0.002797086,5.1526591423138E-05,1.746999979,1.7910000086,0
23,2.0507618054,1.5650434753,0.0008376979,0.0021150847,1.496999979,1.6269999743,0
