5.500000000000000000e+01,-7.218523562293160944e-01,3.483090897039933687e+00,3.862900265956036860e-01,3.674765323553544238e+00,6.570000052452087402e-01,5.863999843597412109e+00,0.000000000000000000e+00
6.600000000000000000e+01,-1.956950458465144038e+00,2.300515156803708994e+00,6.909421055303740546e-03,1.878863607432408990e-04,2.270999908447265625e+00,2.338999986648559570e+00,0.000000000000000000e+00
2.000000000000000000e+01,-1.760600919136777520e+00,1.983799999952316373e+00,6.330330656868411341e-04,3.035598129677551929e-04,1.953999996185302734e+00,2.009999990463256836e+00,0.000000000000000000e+00
1.200000000000000000e+01,-1.673334457213059068e+00,7.369999984900156287e-01,2.268765122637048852e-04,2.271665592197022563e-04,7.220000028610229492e-01,7.739999890327453613e-01,0.000000000000000000e+00
1.500000000000000000e+01,-1.601339626125991344e+00,2.048466666539510150e+00,3.553869842452440789e-04,8.674481990621845350e-04,2.000999927520751953e+00,2.089999914169311523e+00,0.000000000000000000e+00
2.600000000000000000e+01,-1.489571426815998079e+00,4.605384640968762655e-01,1.123389372430338550e-03,1.631787202854902575e-03,4.050000011920928955e-01,5.960000157356262207e-01,0.000000000000000000e+00
2.400000000000000000e+01,-1.376628486672416329e+00,2.233499993880589951e+00,9.122656961652472968e-04,1.266750363434611263e-03,2.177000045776367188e+00,2.311000108718872070e+00,0.000000000000000000e+00
3.600000000000000000e+01,-1.245728793786838651e+00,2.439888894557952881e+00,2.054581002667817992e-03,3.903378535958049959e-03,2.351999998092651367e+00,2.555000066757202148e+00,0.000000000000000000e+00
3.600000000000000000e+01,-1.084285839227959514e+00,3.732083320617675781e+00,2.054581002667817992e-03,3.227585833306218649e-02,3.446000099182128906e+00,4.014999866485595703e+00,0.000000000000000000e+00
7.900000000000000000e+01,-8.333947611972689629e-01,1.163329112378856722e+00,9.900065989688944940e-03,3.161588070776994407e-03,1.067000031471252441e+00,1.300999999046325684e+00,0.000000000000000000e+00
2.700000000000000000e+01,-5.454154368489980698e-01,5.929666678110758760e+00,1.155007698797043229e-03,1.628666841598816429e-03,5.870999813079833984e+00,5.992000102996826172e+00,0.000000000000000000e+00
1.700000000000000000e+01,-4.014257746748626232e-01,5.823352982016170465e+00,4.569261226010280395e-04,1.198756474006151996e-04,5.789999961853027344e+00,5.842000007629394531e+00,0.000000000000000000e+00
9.000000000000000000e+00,-3.403392513282597065e-01,3.812999990251329407e+00,1.269239229447300321e-04,1.233998557627330201e-03,3.766999959945678711e+00,3.882999897003173828e+00,0.000000000000000000e+00
2.600000000000000000e+01,-2.639810971450060606e-01,5.839653840431799914e+00,1.070920599846159667e-03,2.441486255548011770e-04,5.814000129699707031e+00,5.868000030517578125e+00,0.000000000000000000e+00
1.700000000000000000e+01,-1.614430043846368790e-01,5.528470600352568098e+00,4.569261226010280395e-04,2.824843862616594858e-04,5.501999855041503906e+00,5.552000045776367188e+00,0.000000000000000000e+00
1.000000000000000000e+01,-7.635820400901138783e-02,4.573899936676025568e+00,1.570683546441033987e-04,4.432898378217942320e-04,4.519000053405761719e+00,4.609000205993652344e+00,0.000000000000000000e+00
1.200000000000000000e+01,-2.399832685478031635e-02,4.025833368301391602e+00,2.268765122637048852e-04,3.374746422461309399e-04,3.980999946594238281e+00,4.056000232696533203e+00,0.000000000000000000e+00
4.600000000000000000e+01,1.069013660307973623e-01,6.813695638076119332e-01,3.355551212851301708e-03,6.433633540522880161e-04,6.539999842643737793e-01,7.710000276565551758e-01,1.000000000000000000e+00
1.000000000000000000e+02,4.428772444371134043e-01,1.677020002603530902e+00,1.586390381905445138e-02,7.327680038167467928e-03,1.547999978065490723e+00,1.873000025749206543e+00,0.000000000000000000e+00
3.300000000000000000e+02,1.380991710117086768e+00,1.081048482656478793e+00,1.727736035594769071e-01,1.124565797891925560e-02,9.279999732971191406e-01,1.360999941825866699e+00,0.000000000000000000e+00
